278337,78.37,255.00,0,151,16.63,25314.44,1.00,109.37,1.00,4.00,-4.37,1702.02,0.00,0
278426,78.37,255.00,0,151,16.63,25331.07,0.00,109.37,1.00,4.00,-4.37,1697.64,0.00,0
278514,78.37,255.00,0,151,16.63,25347.69,0.00,109.37,1.00,4.00,-4.37,1693.27,0.00,0
278602,78.37,255.00,0,151,16.63,25364.32,0.00,109.37,1.00,4.00,-4.37,1688.89,0.00,0
278691,78.37,255.00,0,151,16.63,25380.95,0.00,109.37,1.00,4.00,-4.37,1684.52,0.00,0
278779,78.37,255.00,0,151,16.63,25397.57,0.00,109.37,1.00,4.00,-4.37,1680.15,0.00,0
278867,78.37,255.00,0,151,16.63,25414.20,0.00,109.37,1.00,4.00,-4.37,1675.77,0.00,0
278957,78.37,255.00,0,151,16.63,25430.83,0.00,109.37,1.00,4.00,-4.37,1671.40,0.00,0
279045,78.37,255.00,0,151,16.63,25447.45,0.00,110.37,1.00,5.00,-5.37,1666.02,-1.00,0
279134,79.37,255.00,0,151,15.63,25463.08,-1.00,109.37,1.00,4.00,-4.37,1661.65,1.00,0
279224,78.37,255.00,0,151,16.63,25479.71,1.00,109.37,1.00,4.00,-4.37,1657.28,0.00,0
279312,78.37,255.00,0,151,16.63,25496.33,0.00,110.37,1.00,5.00,-5.37,1651.90,-1.00,0
279401,78.37,255.00,0,151,16.63,25512.96,0.00,108.37,1.00,3.00,-3.37,1648.53,2.00,0
279490,78.37,255.00,0,151,16.63,25529.59,0.00,109.37,1.00,4.00,-4.37,1644.15,-1.00,0
279579,78.37,255.00,0,151,16.63,25546.22,0.00,109.37,1.00,4.00,-4.37,1639.78,0.00,0
279667,78.37,255.00,0,151,16.63,25562.84,0.00,109.37,1.00,4.00,-4.37,1635.41,0.00,0
279756,78.37,255.00,0,151,16.63,25579.47,0.00,109.37,1.00,4.00,-4.37,1631.03,0.00,0
279844,78.37,255.00,0,151,16.63,25596.10,0.00,109.37,1.00,4.00,-4.37,1626.66,0.00,0
279932,79.37,255.00,0,151,15.63,25611.72,-1.00,109.37,1.00,4.00,-4.37,1622.28,0.00,0
280023,78.37,255.00,0,151,16.63,25628.35,1.00,109.37,1.00,4.00,-4.37,1617.91,0.00,0
280111,78.37,255.00,0,151,16.63,25644.98,0.00,109.37,1.00,4.00,-4.37,1613.54,0.00,0
280199,79.37,255.00,0,151,15.63,25660.60,-1.00,109.37,1.00,4.00,-4.37,1609.16,0.00,0
280289,78.37,255.00,0,151,16.63,25677.23,1.00,109.37,1.00,4.00,-4.37,1604.79,0.00,0
280377,79.37,255.00,0,151,15.63,25692.86,-1.00,109.37,1.00,4.00,-4.37,1600.41,0.00,0
280466,78.37,255.00,0,151,16.63,25709.49,1.00,109.37,1.00,4.00,-4.37,1596.04,0.00,0
280555,78.37,255.00,0,151,16.63,25726.11,0.00,109.37,1.00,4.00,-4.37,1591.67,0.00,0
280643,78.37,255.00,0,151,16.63,25742.74,0.00,109.37,1.00,4.00,-4.37,1587.29,0.00,0
280731,78.37,255.00,0,151,16.63,25759.37,0.00,109.37,1.00,4.00,-4.37,1582.92,0.00,0
280820,78.37,255.00,0,151,16.63,25775.99,0.00,109.37,1.00,4.00,-4.37,1578.54,0.00,0
280908,78.37,255.00,0,151,16.63,25792.62,0.00,109.37,1.00,4.00,-4.37,1574.17,0.00,0
280996,78.37,255.00,0,151,16.63,25809.25,0.00,109.37,1.00,4.00,-4.37,1569.80,0.00,0
281085,78.37,255.00,0,151,16.63,25825.87,0.00,109.37,1.00,4.00,-4.37,1565.42,0.00,0
281174,78.37,255.00,0,151,16.63,25842.50,0.00,109.37,1.00,4.00,-4.37,1561.05,0.00,0
281262,78.37,255.00,0,151,16.63,25859.13,0.00,109.37,1.00,4.00,-4.37,1556.67,0.00,0
281351,79.37,255.00,0,151,15.63,25874.75,-1.00,109.37,1.00,4.00,-4.37,1552.30,0.00,0
281440,78.37,255.00,0,151,16.63,25891.38,1.00,109.37,1.00,4.00,-4.37,1547.93,0.00,0
281528,78.37,255.00,0,151,16.63,25908.01,0.00,110.37,1.00,5.00,-5.37,1542.55,-1.00,0
281618,79.37,255.00,0,151,15.63,25923.64,-1.00,109.37,1.00,4.00,-4.37,1538.18,1.00,0
281707,79.37,255.00,0,151,15.63,25939.26,0.00,109.37,1.00,4.00,-4.37,1533.80,0.00,0
281795,78.37,255.00,0,151,16.63,25955.89,1.00,108.37,1.00,3.00,-3.37,1530.43,1.00,0
281884,78.37,255.00,0,151,16.63,25972.52,0.00,109.37,1.00,4.00,-4.37,1526.06,-1.00,0
281973,78.37,255.00,0,151,16.63,25989.14,0.00,109.37,1.00,4.00,-4.37,1521.68,0.00,0
282061,78.37,255.00,0,151,16.63,26005.77,0.00,109.37,1.00,4.00,-4.37,1517.31,0.00,0
282150,78.37,255.00,0,151,16.63,26022.40,0.00,109.37,1.00,4.00,-4.37,1512.93,0.00,0
282238,78.37,255.00,0,151,16.63,26039.02,0.00,109.37,1.00,4.00,-4.37,1508.56,0.00,0
282327,78.37,255.00,0,151,16.63,26055.65,0.00,108.37,1.00,3.00,-3.37,1505.19,1.00,0
282416,78.37,255.00,0,151,16.63,26072.28,0.00,109.37,1.00,4.00,-4.37,1500.81,-1.00,0
282505,78.37,255.00,0,151,16.63,26088.91,0.00,109.37,1.00,4.00,-4.37,1496.44,0.00,0
282593,78.37,255.00,0,151,16.63,26105.53,0.00,108.37,1.00,3.00,-3.37,1493.06,1.00,0
282682,79.37,255.00,0,151,15.63,26121.16,-1.00,109.37,1.00,4.00,-4.37,1488.69,-1.00,0
282772,78.37,255.00,0,151,16.63,26137.79,1.00,108.37,1.00,3.00,-3.37,1485.32,1.00,0
282860,78.37,255.00,0,151,16.63,26154.41,0.00,108.37,1.00,3.00,-3.37,1481.94,0.00,0
282949,78.37,255.00,0,151,16.63,26171.04,0.00,109.37,1.00,4.00,-4.37,1477.57,-1.00,0
283038,78.37,255.00,0,151,16.63,26187.67,0.00,109.37,1.00,4.00,-4.37,1473.19,0.00,0
283126,79.37,255.00,0,151,15.63,26203.29,-1.00,109.37,1.00,4.00,-4.37,1468.82,0.00,0
283216,78.37,255.00,0,151,16.63,26219.92,1.00,109.37,1.00,4.00,-4.37,1464.45,0.00,0
283304,78.37,255.00,0,151,16.63,26236.55,0.00,109.37,1.00,4.00,-4.37,1460.07,0.00,0
283393,78.37,255.00,0,151,16.63,26253.17,0.00,109.37,1.00,4.00,-4.37,1455.70,0.00,0
283482,78.37,255.00,0,151,16.63,26269.80,0.00,109.37,1.00,4.00,-4.37,1451.32,0.00,0
283570,78.37,255.00,0,151,16.63,26286.43,0.00,109.37,1.00,4.00,-4.37,1446.95,0.00,0
