1520,26.37,255.00,0,0,68.63,1375.52,0.00,42.37,255.00,59.00,62.63,1250.52,0.00,0
1606,26.37,255.00,0,0,68.63,1444.15,0.00,42.37,255.00,59.00,62.63,1313.15,0.00,0
1691,26.37,255.00,0,0,68.63,1512.77,0.00,42.37,255.00,59.00,62.63,1375.77,0.00,0
1776,26.37,255.00,0,0,68.63,1581.40,0.00,43.37,255.00,58.00,61.63,1437.40,-1.00,0
1863,26.37,255.00,0,0,68.63,1650.02,0.00,43.37,255.00,58.00,61.63,1499.02,0.00,0
1948,26.37,255.00,0,0,68.63,1718.65,0.00,42.37,255.00,59.00,62.63,1561.65,1.00,0
2033,26.37,255.00,0,0,68.63,1787.28,0.00,43.37,255.00,58.00,61.63,1623.28,-1.00,0
2119,26.37,255.00,0,0,68.63,1855.90,0.00,43.37,255.00,58.00,61.63,1684.90,0.00,0
2205,26.37,255.00,0,0,68.63,1924.53,0.00,43.37,255.00,58.00,61.63,1746.53,0.00,0
2290,26.37,255.00,0,0,68.63,1993.15,0.00,43.37,255.00,58.00,61.63,1808.15,0.00,0
2375,26.37,255.00,0,0,68.63,2061.78,0.00,42.37,255.00,59.00,62.63,1870.78,1.00,0
2460,26.37,255.00,0,0,68.63,2130.41,0.00,43.37,255.00,58.00,61.63,1932.41,-1.00,0
2547,26.37,255.00,0,0,68.63,2199.03,0.00,43.37,255.00,58.00,61.63,1994.03,0.00,0
2632,26.37,255.00,0,0,68.63,2267.66,0.00,42.37,255.00,59.00,62.63,2056.66,1.00,0
2717,26.37,255.00,0,0,68.63,2336.28,0.00,42.37,255.00,59.00,62.63,2119.28,0.00,0
2803,26.37,255.00,0,0,68.63,2404.91,0.00,43.37,255.00,58.00,61.63,2180.91,-1.00,0
2889,26.37,255.00,0,0,68.63,2473.54,0.00,43.37,255.00,58.00,61.63,2242.54,0.00,0
2974,26.37,255.00,0,0,68.63,2542.16,0.00,43.37,255.00,58.00,61.63,2304.16,0.00,0
3059,26.37,255.00,0,0,68.63,2610.79,0.00,42.37,255.00,59.00,62.63,2366.79,1.00,0
